Week_Start,Week_Date,Campaign_Name,Market,Channel,Spend_USD,Impressions,Reach,Conversions,Exposed_Rate,Control_Rate,pval,is_significant,Relative_Lift,abs_lift_pct,lifted_users,cost_per_lifted_user
2024-07-15,2024-07-15,Always_On,DE,Social,7155,545637,227319,223,,,,,,,,
2024-07-15,2024-07-15,Always_On,DE,Display,2169,572912,135651,17,,,,,,,,
2024-07-15,2024-07-15,Always_On,DE,Search,6392,79509,67020,521,,,,,,,,
2024-07-15,2024-07-15,Always_On,SA,YouTube,5026,308004,109284,593,,,,,,,,
2024-07-15,2024-07-15,Always_On,SA,Social,3786,306939,137189,491,,,,,,,,
2024-07-15,2024-07-15,Always_On,SA,Display,3031,733146,122725,92,,,,,,,,
2024-07-15,2024-07-15,Always_On,SA,Search,5036,57302,48783,1676,,,,,,,,
2024-07-15,2024-07-15,Always_On,EG,YouTube,4165,214984,96230,513,,,,,,,,
2024-07-15,2024-07-15,Always_On,EG,Social,3493,278639,93403,405,,,,,,,,
2024-07-15,2024-07-15,Always_On,EG,Display,2036,412502,77495,61,,,,,,,,
2024-07-15,2024-07-15,Always_On,EG,Search,4394,46062,41675,1499,,,,,,,,
2024-07-22,2024-07-22,Always_On,UK,YouTube,7100,568166,207900,218,,,,,,,,
2024-07-22,2024-07-22,Always_On,UK,Social,7690,476309,174012,277,,,,,,,,
2024-07-22,2024-07-22,Always_On,UK,Display,2217,539135,95406,17,,,,,,,,
2024-07-22,2024-07-22,Always_On,UK,Search,4619,65860,57884,394,,,,,,,,
2024-07-22,2024-07-22,Always_On,DE,YouTube,3226,204604,85238,117,,,,,,,,
2024-07-22,2024-07-22,Always_On,DE,Social,4765,322714,146376,161,,,,,,,,
2024-07-22,2024-07-22,Always_On,DE,Display,1882,445078,74871,15,,,,,,,,
2024-07-22,2024-07-22,Always_On,DE,Search,6171,82299,69756,523,,,,,,,,
2024-07-22,2024-07-22,Always_On,SA,YouTube,4799,354822,124668,550,,,,,,,,
2024-07-22,2024-07-22,Always_On,SA,Social,2782,181516,86102,342,,,,,,,,
2024-07-22,2024-07-22,Always_On,SA,Display,1519,440362,92165,50,,,,,,,,
2024-07-22,2024-07-22,Always_On,SA,Search,3943,45132,38084,1163,,,,,,,,
2024-07-22,2024-07-22,Always_On,EG,YouTube,2230,174698,62001,305,,,,,,,,
2024-07-22,2024-07-22,Always_On,EG,Social,3519,212310,74669,414,,,,,,,,
2024-07-22,2024-07-22,Always_On,EG,Display,1936,467431,89296,65,,,,,,,,
2024-07-22,2024-07-22,Always_On,EG,Search,2422,32611,27957,720,,,,,,,,
2024-07-29,2024-07-29,Always_On,UK,YouTube,3834,309449,119244,134,,,,,,,,
2024-07-29,2024-07-29,Always_On,UK,Social,4365,220031,83069,138,,,,,,,,
2024-07-29,2024-07-29,Always_On,UK,Display,2445,609333,115335,20,,,,,,,,
2024-07-29,2024-07-29,Always_On,UK,Search,6834,72648,60706,531,,,,,,,,
2024-07-29,2024-07-29,Always_On,DE,YouTube,6945,422225,176683,238,,,,,,,,
2024-07-29,2024-07-29,Always_On,DE,Social,4998,340919,137541,176,,,,,,,,
2024-07-29,2024-07-29,Always_On,DE,Display,3509,898831,149868,29,,,,,,,,
2024-07-29,2024-07-29,Always_On,DE,Search,5063,53780,47903,410,,,,,,,,
2024-07-29,2024-07-29,Always_On,SA,YouTube,4312,384183,183248,563,,,,,,,,
2024-07-29,2024-07-29,Always_On,SA,Social,3833,297509,141896,456,,,,,,,,
2024-07-29,2024-07-29,Always_On,SA,Display,1306,349989,59435,40,,,,,,,,
2024-07-29,2024-07-29,Always_On,SA,Search,4158,45405,39846,1354,,,,,,,,
2024-07-29,2024-07-29,Always_On,EG,YouTube,4589,265112,108613,560,,,,,,,,
2024-07-29,2024-07-29,Always_On,EG,Social,2476,141151,47132,281,,,,,,,,
2024-07-29,2024-07-29,Always_On,EG,Display,2538,556037,119196,83,,,,,,,,
2024-07-29,2024-07-29,Always_On,EG,Search,3663,54823,48777,1109,,,,,,,,
2024-08-05,2024-08-05,Always_On,UK,YouTube,5852,468443,168432,212,,,,,,,,
2024-08-05,2024-08-05,Always_On,UK,Social,3373,229652,80782,112,,,,,,,,
2024-08-05,2024-08-05,Always_On,UK,Display,2277,583011,107980,20,,,,,,,,
2024-08-05,2024-08-05,Always_On,UK,Search,3052,33605,28612,242,,,,,,,,
2024-08-05,2024-08-05,Always_On,DE,YouTube,5997,412686,187246,217,,,,,,,,
2024-08-05,2024-08-05,Always_On,DE,Social,3510,247038,117589,116,,,,,,,,
2024-08-05,2024-08-05,Always_On,DE,Display,3259,876806,176152,27,,,,,,,,
2024-08-05,2024-08-05,Always_On,DE,Search,7903,87734,77086,641,,,,,,,,
2024-08-05,2024-08-05,Always_On,SA,YouTube,4469,378978,184185,520,,,,,,,,
2024-08-05,2024-08-05,Always_On,SA,Social,2046,116290,46124,254,,,,,,,,
2024-08-05,2024-08-05,Always_On,SA,Display,1723,427243,95217,51,,,,,,,,
2024-08-05,2024-08-05,Always_On,SA,Search,4875,55010,49951,1518,,,,,,,,
2024-08-05,2024-08-05,Always_On,EG,YouTube,2919,241060,105806,359,,,,,,,,
2024-08-05,2024-08-05,Always_On,EG,Social,3532,194867,87667,456,,,,,,,,
2024-08-05,2024-08-05,Always_On,EG,Display,2002,438031,87940,59,,,,,,,,
2024-08-05,2024-08-05,Always_On,EG,Search,4014,58794,52205,1268,,,,,,,,
2024-08-12,2024-08-12,BackToSchool_24,UK,YouTube,21685,1872740,636984,774,0.2780797101,0.1498901099,6.859256026300931e-19,True,85.52238727,0.12818960019999998,81654.72429379678,0.26556944729831616
2024-08-12,2024-08-12,BackToSchool_24,UK,Social,17061,966108,373457,530,0.2746858169,0.1497471801,1.948705524727544e-26,True,83.4330481,0.1249386368,46659.2084834176,0.36565129487919573
2024-08-12,2024-08-12,BackToSchool_24,UK,Display,11957,2873949,709767,91,0.1589679567,0.1494149415,0.46797937276622514,False,6.393614408,0.009553015199999987,6780.414939458391,1.7634613967969204
2024-08-12,2024-08-12,BackToSchool_24,UK,Search,14679,182217,162447,1253,,,,,,,,
2024-08-12,2024-08-12,BackToSchool_24,DE,YouTube,24640,1891692,775481,827,0.2815939279,0.1491395793,3.190270396157619e-17,True,88.81233883,0.1324543486,102715.8307066766,0.2398851260850328
2024-08-12,2024-08-12,BackToSchool_24,DE,Social,21452,1892843,665396,731,0.2776183644,0.1494845361,1.4782653634309386e-23,True,85.71711275,0.12813382829999997,85259.73681550678,0.2516076263104107
2024-08-12,2024-08-12,BackToSchool_24,DE,Display,11696,2586544,446576,91,0.1608146067,0.149577167,0.2968170555746177,False,7.512804224,0.01123743969999999,5018.370871467196,2.3306368340569654
2024-08-12,2024-08-12,BackToSchool_24,DE,Search,23078,270601,237109,1964,,,,,,,,
2024-08-12,2024-08-12,BackToSchool_24,SA,YouTube,14624,903386,316136,1747,0.3050647821,0.1495920218,1.1684274691808059e-36,True,103.9311846,0.15547276029999998,49150.53655020079,0.29753490045960157
2024-08-12,2024-08-12,BackToSchool_24,SA,Social,7531,466698,181130,883,0.2552570093,0.1497148289,3.586484462561756e-16,True,70.49547545,0.10554218039999999,19116.855135851998,0.39394554943696075
2024-08-12,2024-08-12,BackToSchool_24,SA,Display,7079,1647400,368172,243,0.1778169014,0.149898374,0.041034744896002145,True,18.62497016,0.027918527400000004,10278.820069912801,0.688697725210794
2024-08-12,2024-08-12,BackToSchool_24,SA,Search,11921,148583,134911,3593,,,,,,,,
2024-08-12,2024-08-12,BackToSchool_24,EG,YouTube,13818,1009175,401715,1889,0.2596867271,0.1495162709,4.259256186896679e-11,True,73.68459338,0.11017045620000002,44257.12481238301,0.31222091490529374
2024-08-12,2024-08-12,BackToSchool_24,EG,Social,14903,1212025,405417,1849,0.2586278586,0.1497461929,1.330484233484424e-18,True,72.71080729,0.10888166569999999,44142.4782630969,0.33761131196974287
2024-08-12,2024-08-12,BackToSchool_24,EG,Display,9333,1902234,319361,305,0.178652536,0.1499777481,0.024282490110543273,True,19.11936151,0.0286747879,9157.6089385319,1.0191524952250492
2024-08-12,2024-08-12,BackToSchool_24,EG,Search,8714,91161,78395,3012,,,,,,,,
2024-08-19,2024-08-19,BackToSchool_24,UK,YouTube,18003,975088,333620,664,0.2780797101,0.1498901099,6.859256026300931e-19,True,85.52238727,0.12818960019999998,42766.61441872399,0.42095920485391436
2024-08-19,2024-08-19,BackToSchool_24,UK,Social,14946,755723,255162,514,0.2746858169,0.1497471801,1.948705524727544e-26,True,83.4330481,0.1249386368,31879.5924431616,0.46882657068616396
2024-08-19,2024-08-19,BackToSchool_24,UK,Display,14676,3576508,603240,120,0.1589679567,0.1494149415,0.46797937276622514,False,6.393614408,0.009553015199999987,5762.760889247992,2.546695981674703
2024-08-19,2024-08-19,BackToSchool_24,UK,Search,13590,167119,148781,1061,,,,,,,,
2024-08-19,2024-08-19,BackToSchool_24,DE,YouTube,20306,1257028,460966,662,0.2815939279,0.1491395793,3.190270396157619e-17,True,88.81233883,0.1324543486,61056.9512567476,0.3325747450869637
2024-08-19,2024-08-19,BackToSchool_24,DE,Social,9959,735229,333571,324,0.2776183644,0.1494845361,1.4782653634309386e-23,True,85.71711275,0.12813382829999997,42741.72923985929,0.23300414319017818
2024-08-19,2024-08-19,BackToSchool_24,DE,Display,15227,3719388,666260,121,0.1608146067,0.149577167,0.2968170555746177,False,7.512804224,0.01123743969999999,7487.056574521994,2.033776538007816
2024-08-19,2024-08-19,BackToSchool_24,DE,Search,21698,227572,194897,1694,,,,,,,,
2024-08-19,2024-08-19,BackToSchool_24,SA,YouTube,13843,1078070,421571,1815,0.3050647821,0.1495920218,1.1684274691808059e-36,True,103.9311846,0.15547276029999998,65542.80703243129,0.21120547969741874
2024-08-19,2024-08-19,BackToSchool_24,SA,Social,9413,554829,199272,1128,0.2552570093,0.1497148289,3.586484462561756e-16,True,70.49547545,0.10554218039999999,21031.6013726688,0.44756458784125097
2024-08-19,2024-08-19,BackToSchool_24,SA,Display,5879,1754558,356240,189,0.1778169014,0.149898374,0.041034744896002145,True,18.62497016,0.027918527400000004,9945.696200976001,0.5911099516012842
2024-08-19,2024-08-19,BackToSchool_24,SA,Search,11532,137253,122767,3287,,,,,,,,
2024-08-19,2024-08-19,BackToSchool_24,EG,YouTube,9497,548144,192827,1152,0.2596867271,0.1495162709,4.259256186896679e-11,True,73.68459338,0.11017045620000002,21243.8385576774,0.4470472685157852
2024-08-19,2024-08-19,BackToSchool_24,EG,Social,12744,648117,274297,1622,0.2586278586,0.1497461929,1.330484233484424e-18,True,72.71080729,0.10888166569999999,29865.914256512897,0.4267071783084926
2024-08-19,2024-08-19,BackToSchool_24,EG,Display,6375,1511960,315520,195,0.178652536,0.1499777481,0.024282490110543273,True,19.11936151,0.0286747879,9047.469078208,0.7046169425828724
2024-08-19,2024-08-19,BackToSchool_24,EG,Search,11930,150970,127855,3588,,,,,,,,
2024-08-26,2024-08-26,BackToSchool_24,UK,YouTube,13941,950365,471789,483,0.2780797101,0.1498901099,6.859256026300931e-19,True,85.52238727,0.12818960019999998,60478.443288757786,0.2305118855893479
2024-08-26,2024-08-26,BackToSchool_24,UK,Social,20998,1626710,547725,676,0.2746858169,0.1497471801,1.948705524727544e-26,True,83.4330481,0.1249386368,68432.01484128,0.30684468444634266
2024-08-26,2024-08-26,BackToSchool_24,UK,Display,10626,3041478,696466,92,0.1589679567,0.1494149415,0.46797937276622514,False,6.393614408,0.009553015199999987,6653.35028428319,1.5970901194096396
2024-08-26,2024-08-26,BackToSchool_24,UK,Search,11094,135419,119803,901,,,,,,,,
2024-08-26,2024-08-26,BackToSchool_24,DE,YouTube,20140,1650796,821046,668,0.2815939279,0.1491395793,3.190270396157619e-17,True,88.81233883,0.1324543486,108751.1131006356,0.18519350676772328
2024-08-26,2024-08-26,BackToSchool_24,DE,Social,14721,744173,279844,493,0.2776183644,0.1494845361,1.4782653634309386e-23,True,85.71711275,0.12813382829999997,35857.48304678519,0.41054192177383775
2024-08-26,2024-08-26,BackToSchool_24,DE,Display,14569,3008687,510720,117,0.1608146067,0.149577167,0.2968170555746177,False,7.512804224,0.01123743969999999,5739.185203583995,2.5385136536283897
2024-08-26,2024-08-26,BackToSchool_24,DE,Search,12045,122022,102345,1050,,,,,,,,
2024-08-26,2024-08-26,BackToSchool_24,SA,YouTube,16385,910088,347047,2218,0.3050647821,0.1495920218,1.1684274691808059e-36,True,103.9311846,0.15547276029999998,53956.3550438341,0.30367136524861327
2024-08-26,2024-08-26,BackToSchool_24,SA,Social,8011,501814,184790,1044,0.2552570093,0.1497148289,3.586484462561756e-16,True,70.49547545,0.10554218039999999,19503.139516116,0.410754381025695
2024-08-26,2024-08-26,BackToSchool_24,SA,Display,4764,1048458,195610,152,0.1778169014,0.149898374,0.041034744896002145,True,18.62497016,0.027918527400000004,5461.143144714001,0.8723448321641621
2024-08-26,2024-08-26,BackToSchool_24,SA,Search,12445,131753,119244,3548,,,,,,,,
2024-08-26,2024-08-26,BackToSchool_24,EG,YouTube,8129,546808,252974,1011,0.2596867271,0.1495162709,4.259256186896679e-11,True,73.68459338,0.11017045620000002,27870.260986738806,0.2916729055342514
2024-08-26,2024-08-26,BackToSchool_24,EG,Social,11801,704703,348355,1427,0.2586278586,0.1497461929,1.330484233484424e-18,True,72.71080729,0.10888166569999999,37929.4726549235,0.3111300836519316
2024-08-26,2024-08-26,BackToSchool_24,EG,Display,7807,2164271,397280,261,0.178652536,0.1499777481,0.024282490110543273,True,19.11936151,0.0286747879,11391.919736912,0.6853103059270885
2024-08-26,2024-08-26,BackToSchool_24,EG,Search,7068,79423,66802,2333,,,,,,,,
2024-09-02,2024-09-02,BackToSchool_24,UK,YouTube,12573,964923,322675,457,0.2780797101,0.1498901099,6.859256026300931e-19,True,85.52238727,0.12818960019999998,41363.579244534994,0.3039630571056338
2024-09-02,2024-09-02,BackToSchool_24,UK,Social,26049,2147952,972942,936,0.2746858169,0.1497471801,1.948705524727544e-26,True,83.4330481,0.1249386368,121558.0471654656,0.21429268244612332
2024-09-02,2024-09-02,BackToSchool_24,UK,Display,16120,3637539,624870,142,0.1589679567,0.1494149415,0.46797937276622514,False,6.393614408,0.009553015199999987,5969.392608023992,2.7004422490709814
2024-09-02,2024-09-02,BackToSchool_24,UK,Search,22060,287554,247412,1679,,,,,,,,
2024-09-02,2024-09-02,BackToSchool_24,DE,YouTube,20264,1415598,553518,689,0.2815939279,0.1491395793,3.190270396157619e-17,True,88.81233883,0.1324543486,73315.8661283748,0.2763931065687486
2024-09-02,2024-09-02,BackToSchool_24,DE,Social,26799,2150150,893801,903,0.2776183644,0.1494845361,1.4782653634309386e-23,True,85.71711275,0.12813382829999997,114526.14386836828,0.23399897259093685
2024-09-02,2024-09-02,BackToSchool_24,DE,Display,6258,1796007,412168,52,0.1608146067,0.149577167,0.2968170555746177,False,7.512804224,0.01123743969999999,4631.713046269596,1.3511199717003677
2024-09-02,2024-09-02,BackToSchool_24,DE,Search,15280,172836,153507,1160,,,,,,,,
2024-09-02,2024-09-02,BackToSchool_24,SA,YouTube,11802,890248,313500,1523,0.3050647821,0.1495920218,1.1684274691808059e-36,True,103.9311846,0.15547276029999998,48740.710354049996,0.24213844882995925
2024-09-02,2024-09-02,BackToSchool_24,SA,Social,8848,459671,153428,1057,0.2552570093,0.1497148289,3.586484462561756e-16,True,70.49547545,0.10554218039999999,16193.125654411198,0.546404702145302
2024-09-02,2024-09-02,BackToSchool_24,SA,Display,7444,1563035,276372,257,0.1778169014,0.149898374,0.041034744896002145,True,18.62497016,0.027918527400000004,7715.899254592801,0.964761170976804
2024-09-02,2024-09-02,BackToSchool_24,SA,Search,11714,161766,140515,3688,,,,,,,,
2024-09-02,2024-09-02,BackToSchool_24,EG,YouTube,16556,1361905,525014,2061,0.2596867271,0.1495162709,4.259256186896679e-11,True,73.68459338,0.11017045620000002,57841.03189138681,0.28623279112808114
2024-09-02,2024-09-02,BackToSchool_24,EG,Social,14452,1100529,406910,1864,0.2586278586,0.1497461929,1.330484233484424e-18,True,72.71080729,0.10888166569999999,44305.038589986994,0.3261931477758869
2024-09-02,2024-09-02,BackToSchool_24,EG,Display,9007,2656713,488478,257,0.178652536,0.1499777481,0.024282490110543273,True,19.11936151,0.0286747879,14007.0030438162,0.6430354853086437
2024-09-02,2024-09-02,BackToSchool_24,EG,Search,11849,144422,127537,3547,,,,,,,,
2024-09-09,2024-09-09,BackToSchool_24,UK,YouTube,11461,679658,319448,388,0.2780797101,0.1498901099,6.859256026300931e-19,True,85.52238727,0.12818960019999998,40949.91140468959,0.2798785053949466
2024-09-09,2024-09-09,BackToSchool_24,UK,Social,19352,1304162,596443,612,0.2746858169,0.1497471801,1.948705524727544e-26,True,83.4330481,0.1249386368,74518.7753489024,0.25969294193835724
2024-09-09,2024-09-09,BackToSchool_24,UK,Display,9130,2561875,516109,83,0.1589679567,0.1494149415,0.46797937276622514,False,6.393614408,0.009553015199999987,4930.397121856793,1.8517778130946239
2024-09-09,2024-09-09,BackToSchool_24,UK,Search,22735,283286,237018,1736,,,,,,,,
2024-09-09,2024-09-09,BackToSchool_24,DE,YouTube,13587,1099300,394849,468,0.2815939279,0.1491395793,3.190270396157619e-17,True,88.81233883,0.1324543486,52299.467090361395,0.2597923221000475
2024-09-09,2024-09-09,BackToSchool_24,DE,Social,15217,792549,309018,540,0.2776183644,0.1494845361,1.4782653634309386e-23,True,85.71711275,0.12813382829999997,39595.65935360939,0.3843098018422788
2024-09-09,2024-09-09,BackToSchool_24,DE,Display,8429,1823283,397633,74,0.1608146067,0.149577167,0.2968170555746177,False,7.512804224,0.01123743969999999,4468.376860230096,1.8863673015185103
2024-09-09,2024-09-09,BackToSchool_24,DE,Search,16907,184406,164150,1479,,,,,,,,
2024-09-09,2024-09-09,BackToSchool_24,SA,YouTube,15122,1264602,474050,1823,0.3050647821,0.1495920218,1.1684274691808059e-36,True,103.9311846,0.15547276029999998,73701.86202021499,0.20517799124060568
2024-09-09,2024-09-09,BackToSchool_24,SA,Social,9041,752912,314444,1254,0.2552570093,0.1497148289,3.586484462561756e-16,True,70.49547545,0.10554218039999999,33187.105373697595,0.2724250849296858
2024-09-09,2024-09-09,BackToSchool_24,SA,Display,5147,1414358,343123,175,0.1778169014,0.149898374,0.041034744896002145,True,18.62497016,0.027918527400000004,9579.488877070202,0.5372938020023217
2024-09-09,2024-09-09,BackToSchool_24,SA,Search,8519,95682,80729,2517,,,,,,,,
2024-09-09,2024-09-09,BackToSchool_24,EG,YouTube,7419,476939,168354,939,0.2596867271,0.1495162709,4.259256186896679e-11,True,73.68459338,0.11017045620000002,18547.636983094802,0.39999704581031154
2024-09-09,2024-09-09,BackToSchool_24,EG,Social,12188,784849,377705,1508,0.2586278586,0.1497461929,1.330484233484424e-18,True,72.71080729,0.10888166569999999,41125.1495432185,0.29636366397140046
2024-09-09,2024-09-09,BackToSchool_24,EG,Display,10460,2668355,594304,321,0.178652536,0.1499777481,0.024282490110543273,True,19.11936151,0.0286747879,17041.5411481216,0.6137942518862475
2024-09-09,2024-09-09,BackToSchool_24,EG,Search,17656,237608,199403,5578,,,,,,,,
2024-09-16,2024-09-16,BackToSchool_24,UK,YouTube,15852,925858,437559,535,0.2780797101,0.1498901099,6.859256026300931e-19,True,85.52238727,0.12818960019999998,56090.51327391179,0.2826146361433442
2024-09-16,2024-09-16,BackToSchool_24,UK,Social,24479,2060504,780877,858,0.2746858169,0.1497471801,1.948705524727544e-26,True,83.4330481,0.1249386368,97561.7078884736,0.25090786672146875
2024-09-16,2024-09-16,BackToSchool_24,UK,Display,6537,1493165,308938,59,0.1589679567,0.1494149415,0.46797937276622514,False,6.393614408,0.009553015199999987,2951.2894098575957,2.2149640689814354
2024-09-16,2024-09-16,BackToSchool_24,UK,Search,12295,163790,144804,947,,,,,,,,
2024-09-16,2024-09-16,BackToSchool_24,DE,YouTube,20214,1029302,490066,680,0.2815939279,0.1491395793,3.190270396157619e-17,True,88.81233883,0.1324543486,64911.372801007594,0.31140922041455
2024-09-16,2024-09-16,BackToSchool_24,DE,Social,18645,1324624,544633,574,0.2776183644,0.1494845361,1.4782653634309386e-23,True,85.71711275,0.12813382829999997,69785.91130851388,0.2671742712876963
2024-09-16,2024-09-16,BackToSchool_24,DE,Display,7908,2194567,456209,68,0.1608146067,0.149577167,0.2968170555746177,False,7.512804224,0.01123743969999999,5126.621128097296,1.5425364586937969
2024-09-16,2024-09-16,BackToSchool_24,DE,Search,19701,216428,193752,1568,,,,,,,,
2024-09-16,2024-09-16,BackToSchool_24,SA,YouTube,13711,810847,283261,1676,0.3050647821,0.1495920218,1.1684274691808059e-36,True,103.9311846,0.15547276029999998,44039.36955533829,0.3113350653844227
2024-09-16,2024-09-16,BackToSchool_24,SA,Social,17098,967537,406390,2333,0.2552570093,0.1497148289,3.586484462561756e-16,True,70.49547545,0.10554218039999999,42891.286692755995,0.39863574442236815
2024-09-16,2024-09-16,BackToSchool_24,SA,Display,9695,2139795,389136,324,0.1778169014,0.149898374,0.041034744896002145,True,18.62497016,0.027918527400000004,10864.104078326402,0.8923883580369288
2024-09-16,2024-09-16,BackToSchool_24,SA,Search,7105,76815,64116,2322,,,,,,,,
2024-09-16,2024-09-16,BackToSchool_24,EG,YouTube,14896,1248138,595767,1797,0.2596867271,0.1495162709,4.259256186896679e-11,True,73.68459338,0.11017045620000002,65635.92217890541,0.2269488948353253
2024-09-16,2024-09-16,BackToSchool_24,EG,Social,6836,581510,262512,946,0.2586278586,0.1497461929,1.330484233484424e-18,True,72.71080729,0.10888166569999999,28582.7438262384,0.239165282436065
2024-09-16,2024-09-16,BackToSchool_24,EG,Display,11249,3337355,575847,376,0.178652536,0.1499777481,0.024282490110543273,True,19.11936151,0.0286747879,16512.290587851297,0.6812501233642475
2024-09-16,2024-09-16,BackToSchool_24,EG,Search,8484,113314,98071,2519,,,,,,,,
2024-09-23,2024-09-23,BackToSchool_24,UK,YouTube,24581,1245688,579963,802,0.2780797101,0.1498901099,6.859256026300931e-19,True,85.52238727,0.12818960019999998,74345.22510079258,0.33063320430699655
2024-09-23,2024-09-23,BackToSchool_24,UK,Social,14527,1227883,488655,507,0.2746858169,0.1497471801,1.948705524727544e-26,True,83.4330481,0.1249386368,61051.889565504,0.2379451332855741
2024-09-23,2024-09-23,BackToSchool_24,UK,Display,9434,2074091,508871,82,0.1589679567,0.1494149415,0.46797937276622514,False,6.393614408,0.009553015199999987,4861.252397839194,1.9406521669587395
2024-09-23,2024-09-23,BackToSchool_24,UK,Search,17171,202691,176424,1344,,,,,,,,
2024-09-23,2024-09-23,BackToSchool_24,DE,YouTube,14851,1239407,420190,488,0.2815939279,0.1491395793,3.190270396157619e-17,True,88.81233883,0.1324543486,55655.992738233996,0.2668355961207715
2024-09-23,2024-09-23,BackToSchool_24,DE,Social,19083,1323190,646128,646,0.2776183644,0.1494845361,1.4782653634309386e-23,True,85.71711275,0.12813382829999997,82790.85421182238,0.23049647429866693
2024-09-23,2024-09-23,BackToSchool_24,DE,Display,15289,3719277,910709,115,0.1608146067,0.149577167,0.2968170555746177,False,7.512804224,0.01123743969999999,10234.037471747291,1.493936292710257
2024-09-23,2024-09-23,BackToSchool_24,DE,Search,16094,191944,165701,1353,,,,,,,,
2024-09-23,2024-09-23,BackToSchool_24,SA,YouTube,13960,770622,316523,1726,0.3050647821,0.1495920218,1.1684274691808059e-36,True,103.9311846,0.15547276029999998,49210.704508436895,0.28367811717888813
2024-09-23,2024-09-23,BackToSchool_24,SA,Social,16737,1315293,502088,2186,0.2552570093,0.1497148289,3.586484462561756e-16,True,70.49547545,0.10554218039999999,52991.4622726752,0.3158433317781902
2024-09-23,2024-09-23,BackToSchool_24,SA,Display,4841,1361571,310899,165,0.1778169014,0.149898374,0.041034744896002145,True,18.62497016,0.027918527400000004,8679.8422501326,0.5577290301475288
2024-09-23,2024-09-23,BackToSchool_24,SA,Search,14590,178867,161487,4230,,,,,,,,
2024-09-23,2024-09-23,BackToSchool_24,EG,YouTube,8011,559557,271248,937,0.2596867271,0.1495162709,4.259256186896679e-11,True,73.68459338,0.11017045620000002,29883.515903337604,0.2680742127503569
2024-09-23,2024-09-23,BackToSchool_24,EG,Social,12647,779287,348079,1721,0.2586278586,0.1497461929,1.330484233484424e-18,True,72.71080729,0.10888166569999999,37899.421315190295,0.3336990265582502
2024-09-23,2024-09-23,BackToSchool_24,EG,Display,7285,2140879,366244,216,0.178652536,0.1499777481,0.024282490110543273,True,19.11936151,0.0286747879,10501.969019647599,0.6936794411001275
2024-09-23,2024-09-23,BackToSchool_24,EG,Search,7884,114629,99973,2676,,,,,,,,
2024-09-30,2024-09-30,BackToSchool_24,UK,YouTube,18408,1460312,670483,667,0.2780797101,0.1498901099,6.859256026300931e-19,True,85.52238727,0.12818960019999998,85948.94771089658,0.2141736518045379
2024-09-30,2024-09-30,BackToSchool_24,UK,Social,21315,1681896,730599,706,0.2746858169,0.1497471801,1.948705524727544e-26,True,83.4330481,0.1249386368,91280.0431074432,0.23351215966134795
2024-09-30,2024-09-30,BackToSchool_24,UK,Display,14488,3055142,509618,129,0.1589679567,0.1494149415,0.46797937276622514,False,6.393614408,0.009553015199999987,4868.388500193593,2.9759334119337186
2024-09-30,2024-09-30,BackToSchool_24,UK,Search,21622,275659,247405,1999,,,,,,,,
2024-09-30,2024-09-30,BackToSchool_24,DE,YouTube,18358,1308416,523166,573,0.2815939279,0.1491395793,3.190270396157619e-17,True,88.81233883,0.1324543486,69295.6117396676,0.26492298053400604
2024-09-30,2024-09-30,BackToSchool_24,DE,Social,17632,1142135,386094,572,0.2776183644,0.1494845361,1.4782653634309386e-23,True,85.71711275,0.12813382829999997,49471.70230366019,0.3564057669124413
2024-09-30,2024-09-30,BackToSchool_24,DE,Display,15473,3892143,946893,118,0.1608146067,0.149577167,0.2968170555746177,False,7.512804224,0.01123743969999999,10640.652989852091,1.4541400809477087
2024-09-30,2024-09-30,BackToSchool_24,DE,Search,18348,252603,217939,1536,,,,,,,,
2024-09-30,2024-09-30,BackToSchool_24,SA,YouTube,8255,682826,279089,1112,0.3050647821,0.1495920218,1.1684274691808059e-36,True,103.9311846,0.15547276029999998,43390.7371993667,0.190247977628748
2024-09-30,2024-09-30,BackToSchool_24,SA,Social,14372,1241618,567016,1800,0.2552570093,0.1497148289,3.586484462561756e-16,True,70.49547545,0.10554218039999999,59844.1049616864,0.24015732224922226
2024-09-30,2024-09-30,BackToSchool_24,SA,Display,9396,2809959,597126,267,0.1778169014,0.149898374,0.041034744896002145,True,18.62497016,0.027918527400000004,16670.878592252404,0.5636175650854227
2024-09-30,2024-09-30,BackToSchool_24,SA,Search,11166,114241,99844,3657,,,,,,,,
2024-09-30,2024-09-30,BackToSchool_24,EG,YouTube,8893,773712,328988,1169,0.2596867271,0.1495162709,4.259256186896679e-11,True,73.68459338,0.11017045620000002,36244.75804432561,0.24535961832395972
2024-09-30,2024-09-30,BackToSchool_24,EG,Social,14768,1254864,495143,1683,0.2586278586,0.1497461929,1.330484233484424e-18,True,72.71080729,0.10888166569999999,53911.9945996951,0.27392790991419785
2024-09-30,2024-09-30,BackToSchool_24,EG,Display,8810,1856102,447415,278,0.178652536,0.1499777481,0.024282490110543273,True,19.11936151,0.0286747879,12829.5302282785,0.6866970063004519
2024-09-30,2024-09-30,BackToSchool_24,EG,Search,10810,132085,111716,3325,,,,,,,,
2024-10-07,2024-10-07,Always_On,UK,YouTube,6306,404916,152674,209,,,,,,,,
2024-10-07,2024-10-07,Always_On,UK,Social,3551,270112,114729,122,,,,,,,,
2024-10-07,2024-10-07,Always_On,UK,Display,2884,842597,140607,22,,,,,,,,
